sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Female,25-29,White,Never-married,Bachelors,*,Private,Prof-specialty,<=50K
Male,25-29,White,spouse not present,High School,North America,Non-Government,Other,<=50K
Male,40-59,White,Married-civ-spouse,High School,United-States,Federal-gov,*,>50K
Male,55-59,White,Married-civ-spouse,High School,*,Non-Government,Other,<=50K
Female,*,White,spouse not present,High School,*,Private,Technical,<=50K
Female,15-19,White,Never-married,Higher education,United-States,Private,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,High School,United-States,Self-emp-inc,Nontechnical,<=50K
Male,20-29,White,spouse not present,Undergraduate,United-States,Private,Tech-support,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,*,Private,Adm-clerical,>50K
Male,20-29,White,Married-civ-spouse,Some-college,United-States,Private,Nontechnical,<=50K
Female,*,White,spouse not present,5th-6th,*,Private,*,<=50K
Female,20-39,White,Married-civ-spouse,Higher education,*,Private,Exec-managerial,>50K
Female,*,White,spouse not present,Higher education,*,Government,Technical,<=50K
Male,40-44,White,Married-civ-spouse,Assoc-voc,United-States,Private,Technical,>50K
Male,50-59,White,spouse not present,Higher education,*,Private,Other,<=50K
Male,20-39,Black,spouse not present,Higher education,North America,State-gov,Other,<=50K
Male,40-59,White,Married-spouse-absent,*,North America,Private,Technical,<=50K
Male,40-59,White,spouse not present,High School,*,Private,Exec-managerial,<=50K
Male,20-29,White,spouse not present,Undergraduate,United-States,Non-Government,Craft-repair,<=50K
Female,*,White,Married-civ-spouse,*,*,Non-Government,Other,<=50K
Male,40-59,Black,Married-civ-spouse,*,North America,Non-Government,*,>50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Technical,>50K
Male,30-39,White,Married-civ-spouse,Assoc-voc,United-States,Private,Technical,<=50K
Male,20-39,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,35-39,White,Married-civ-spouse,High School,United-States,Non-Government,Craft-repair,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Male,30-39,White,Married-civ-spouse,Bachelors,*,Non-Government,Sales,<=50K
Female,25-29,White,spouse not present,Higher education,United-States,Private,Adm-clerical,<=50K
Male,20-39,White,Married-civ-spouse,High School,United-States,Non-Government,Exec-managerial,>50K
Male,20-39,White,Married-civ-spouse,Masters,*,Non-Government,Nontechnical,>50K
Male,30-39,White,Never-married,Higher education,United-States,State-gov,*,>50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Female,25-29,White,spouse not present,Higher education,United-States,Private,Other-service,<=50K
Male,60-79,*,spouse not present,*,*,Non-Government,Other,<=50K
Male,45-49,White,Married-civ-spouse,Higher education,*,Private,Other,<=50K
Male,20-39,Black,Married-civ-spouse,Higher education,*,*,*,<=50K
Male,25-29,White,Married-civ-spouse,Bachelors,United-States,Non-Government,Nontechnical,<=50K
Male,50-59,White,Never-married,High School,United-States,Non-Government,Other,<=50K
Male,20-39,White,Married-civ-spouse,Professional Education,*,Non-Government,Nontechnical,>50K
Male,60-79,White,Married-civ-spouse,High School,United-States,Non-Government,Technical,<=50K
Male,20-29,White,spouse not present,Undergraduate,United-States,Non-Government,Craft-repair,<=50K
Male,60-64,White,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,>50K
Female,*,White,spouse not present,5th-6th,*,Private,*,<=50K
Male,40-44,White,Married-civ-spouse,Some-college,United-States,Private,Technical,>50K
Male,20-24,White,Never-married,High School,North America,Non-Government,Craft-repair,<=50K
Female,*,White,spouse not present,High School,*,Private,Technical,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Male,19,*,Never-married,Some-college,United-States,Private,Other-service,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Female,*,White,spouse not present,High School,*,Private,Technical,<=50K
Male,60-79,*,spouse not present,*,*,Non-Government,Other,<=50K
Male,20-39,White,spouse not present,Professional Education,United-States,Non-Government,Craft-repair,<=50K
Male,60-79,*,Married-civ-spouse,High School,United-States,Self-emp-not-inc,Other,<=50K
Male,40-44,White,Married-civ-spouse,High School,United-States,Non-Government,Other,<=50K
Male,20-29,White,Married-civ-spouse,High School,*,Non-Government,Other,<=50K
Female,*,White,spouse not present,Higher education,*,Government,Technical,<=50K
Female,20-24,White,Never-married,Professional Education,United-States,Private,Technical,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Female,*,White,Married-civ-spouse,*,United-States,Government,*,>50K
Male,50-59,White,spouse not present,Higher education,United-States,Government,*,>50K
Male,30-34,White,Married-civ-spouse,High School,North America,Non-Government,Craft-repair,<=50K
Male,40-44,White,Married-civ-spouse,Bachelors,*,Private,Exec-managerial,>50K
Male,30-39,White,Married-civ-spouse,High School,North America,Non-Government,Farming-fishing,<=50K
Female,25-29,White,Never-married,Bachelors,*,Private,Prof-specialty,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Male,30-39,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Male,20-39,White,Married-civ-spouse,Primary School,North America,*,*,<=50K
Male,15-19,*,Never-married,*,North America,Private,Nontechnical,<=50K
Female,20-24,White,spouse not present,Higher education,North America,Private,Other,<=50K
Female,40-44,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,25-29,White,spouse not present,Undergraduate,United-States,Private,Sales,<=50K
Male,55-59,White,Married-civ-spouse,Higher education,United-States,Government,Prof-specialty,>50K
Male,40-59,White,Married-civ-spouse,Higher education,*,Government,Nontechnical,>50K
Male,40-49,White,Married-civ-spouse,Higher education,United-States,Local-gov,Other,>50K
Male,30-39,White,spouse not present,High School,United-States,Private,Handlers-cleaners,<=50K
Female,*,White,spouse not present,Higher education,*,Government,Technical,<=50K
Female,*,White,spouse not present,High School,*,Private,Technical,<=50K
Male,55-59,White,Married-civ-spouse,High School,*,Non-Government,Other,<=50K
Male,20-24,White,Married-civ-spouse,High School,North America,Private,Craft-repair,<=50K
Male,40-44,White,Married-civ-spouse,Bachelors,*,Private,Exec-managerial,>50K
Male,60-79,*,Married-civ-spouse,High School,United-States,Self-emp-not-inc,Other,<=50K
Female,25-29,White,spouse not present,Higher education,United-States,Private,Exec-managerial,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Male,60-79,*,Married-civ-spouse,Higher education,*,Non-Government,Technical,<=50K
Male,30-34,White,Married-civ-spouse,Bachelors,United-States,Non-Government,Craft-repair,<=50K
Male,20-29,White,Never-married,Some-college,North America,Private,Other,<=50K
Female,50-54,White,spouse not present,Higher education,*,Non-Government,Nontechnical,<=50K
Male,15-19,*,Never-married,*,North America,Non-Government,Farming-fishing,<=50K
Female,*,Asian-Pac-Islander,spouse not present,*,*,*,*,<=50K
Male,15-19,*,Never-married,*,North America,Private,Nontechnical,<=50K
Female,20-39,Black,spouse not present,High School,United-States,Government,*,<=50K
Male,35-39,White,Married-civ-spouse,High School,United-States,Government,*,<=50K
Female,*,Asian-Pac-Islander,spouse not present,*,*,*,*,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-inc,Sales,>50K
Male,40-59,White,spouse not present,High School,United-States,Government,*,<=50K
Male,45-49,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,20-29,White,Married-civ-spouse,Higher education,United-States,*,Farming-fishing,<=50K
Male,25-29,White,spouse not present,High School,North America,Non-Government,Other,<=50K
Female,*,White,Married-civ-spouse,*,*,Non-Government,Other,>50K
Female,40-59,White,spouse not present,Masters,United-States,Private,Technical,<=50K
Male,30-34,White,Married-civ-spouse,Some-college,*,Non-Government,Nontechnical,>50K
Male,20-39,White,spouse not present,Masters,United-States,Private,Exec-managerial,<=50K
Male,15-19,*,Never-married,*,North America,Private,Nontechnical,<=50K
Female,*,White,Married-civ-spouse,*,*,Private,Technical,>50K
Female,30-39,White,spouse not present,Some-college,North America,Private,Technical,<=50K
Male,20-29,White,Married-civ-spouse,High School,*,Non-Government,Other,<=50K
Male,80-89,White,Married-civ-spouse,*,United-States,Non-Government,*,<=50K
Male,30-39,White,Never-married,HS-grad,United-States,Non-Government,Other,<=50K
Male,20-39,Other,*,*,North America,*,*,<=50K
Female,40-59,Black,Married-civ-spouse,*,North America,*,*,<=50K
Male,20-29,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Sales,<=50K
Male,20,*,Never-married,Some-college,North America,Private,Other-service,<=50K
Male,20-39,White,spouse present,Higher education,United-States,Federal-gov,Technical,<=50K
Male,60-69,White,Married-civ-spouse,Undergraduate,United-States,Private,Other,<=50K
Female,*,White,spouse not present,High School,United-States,State-gov,*,<=50K
Female,40-49,White,spouse not present,High School,United-States,Non-Government,Nontechnical,<=50K
Male,50-54,White,Married-civ-spouse,Higher education,United-States,Government,Technical,>50K
Male,30-39,White,Married-civ-spouse,Higher education,United-States,Non-Government,Farming-fishing,<=50K
Female,15-19,White,Never-married,High School,United-States,Non-Government,Nontechnical,<=50K
Female,25-29,White,spouse not present,Higher education,United-States,Private,Adm-clerical,<=50K
Male,50-59,White,Married-civ-spouse,Graduate,United-States,Non-Government,Nontechnical,>50K
Female,15-19,White,Never-married,Higher education,North America,Non-Government,Other,<=50K
Male,40-49,White,Married-civ-spouse,Professional Education,United-States,Private,Sales,>50K
Female,50-59,Black,spouse not present,*,North America,Private,Other,<=50K
Male,55-59,White,Married-civ-spouse,High School,United-States,Private,Nontechnical,>50K
Male,60-79,*,Married-civ-spouse,Higher education,*,Non-Government,Technical,>50K
Male,20-39,White,Married-civ-spouse,Higher education,North America,State-gov,Technical,>50K
Male,35-39,White,Married-civ-spouse,High School,United-States,Non-Government,Sales,>50K
Male,50-54,White,Married-civ-spouse,Undergraduate,United-States,Private,Technical,>50K
Male,20-29,White,Never-married,Some-college,North America,Private,Other,<=50K
Female,*,White,spouse not present,High School,*,Private,Technical,<=50K
Male,20-24,White,Married-civ-spouse,High School,North America,Private,Craft-repair,<=50K
Female,30-39,White,spouse not present,Some-college,North America,Private,Technical,<=50K
Male,20-39,Asian-Pac-Islander,Married-civ-spouse,*,*,*,*,<=50K
Male,25-29,White,Married-civ-spouse,High School,*,Non-Government,Craft-repair,<=50K
Female,45-49,White,Divorced,Undergraduate,United-States,Private,Adm-clerical,<=50K
Female,40-49,White,spouse not present,High School,United-States,Non-Government,Nontechnical,<=50K
Female,*,White,spouse not present,High School,*,Private,Technical,<=50K
Female,*,White,Married-civ-spouse,*,*,Non-Government,Other,<=50K
Male,30-39,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Adm-clerical,<=50K
Female,30-39,White,spouse not present,Professional Education,United-States,Private,Technical,<=50K
Female,*,White,Married-civ-spouse,*,*,Private,Technical,<=50K
Male,45-49,White,Married-civ-spouse,Bachelors,*,Private,Technical,<=50K
Male,25-29,White,Married-civ-spouse,High School,*,Non-Government,Craft-repair,<=50K
Female,*,White,spouse not present,5th-6th,*,Private,*,<=50K
Male,50-54,White,Married-civ-spouse,High School,United-States,Non-Government,Technical,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,North America,*,Other-service,>50K
Male,15-19,*,Never-married,High School,*,Non-Government,Other-service,<=50K
Male,45-49,White,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
Male,20-39,White,spouse not present,Primary School,North America,*,*,<=50K
Male,20-39,White,spouse not present,Higher education,United-States,Federal-gov,*,<=50K
Male,15-19,*,Never-married,*,North America,Private,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Male,30-39,White,Never-married,Higher education,United-States,State-gov,*,<=50K
Female,25-29,White,spouse not present,Higher education,United-States,Private,Adm-clerical,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Female,*,White,spouse not present,High School,United-States,State-gov,*,<=50K
Male,20-39,White,Married-civ-spouse,Primary School,North America,*,*,<=50K
Male,20-39,White,Married-civ-spouse,Masters,*,Non-Government,Nontechnical,>50K
Male,40-59,White,Divorced,Some-college,United-States,Private,Technical,<=50K
Male,50-59,White,Married-civ-spouse,Professional Education,North America,Non-Government,Technical,<=50K
Female,25-29,White,spouse not present,Higher education,United-States,Private,Sales,<=50K
Female,40-59,Black,spouse not present,*,United-States,Private,Technical,<=50K
Male,40-59,White,Never-married,*,*,Non-Government,Technical,<=50K
Male,20-39,Black,spouse not present,High School,United-States,*,Technical,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Male,35-39,White,Married-civ-spouse,High School,United-States,Non-Government,Craft-repair,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,State-gov,*,>50K
Male,25-29,White,Married-civ-spouse,Bachelors,North America,Non-Government,Craft-repair,<=50K
Female,40-59,Black,Married-civ-spouse,*,North America,*,*,>50K
Female,*,White,spouse not present,High School,*,Private,Technical,<=50K
Male,20-39,White,spouse not present,Higher education,United-States,Private,Machine-op-inspct,<=50K
Male,20-24,White,Never-married,High School,North America,Non-Government,Craft-repair,<=50K
Male,20-39,Black,Married-civ-spouse,HS-grad,United-States,*,*,<=50K
Male,40-44,White,Married-civ-spouse,Some-college,United-States,Private,Technical,>50K
Male,20-29,White,Married-civ-spouse,Undergraduate,United-States,Private,Prof-specialty,<=50K
Male,40-59,White,Married-civ-spouse,High School,United-States,Local-gov,*,<=50K
Female,60-79,White,spouse not present,Higher education,*,Private,*,<=50K
Male,40-59,White,Married-civ-spouse,High School,United-States,Self-emp-inc,Nontechnical,<=50K
Female,25-29,White,spouse not present,Professional Education,United-States,Private,Technical,<=50K
